time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,11.5271197771,0.231786409607,2.09146487103,0.124951541934,0.0119982407893,0.0,7.63559019913,0.726457741708,2.73930446916,0.0383082453804,-0.0219101153664,0.0,442.7806019638657,444.846768116621,444.3736784230901,443.868163430935
1.3800000000000008,11.9825904805,0.278210417252,2.26067611255,0.128761842712,0.0164819827669,0.0,7.54652601314,0.821358823842,2.90062521288,0.0506304924315,0.00329520413915,0.0,463.6494971759733,465.6255962948082,464.6845200650081,465.650352328301
1.4400000000000008,12.4326805992,0.330008633914,2.43646621616,0.1320910924,0.0286289746813,0.0,7.455425002,0.905536598666,2.95889745652,0.0554643579047,-0.0357908537228,0.0,435.5737960360144,432.2926862132117,432.99291872244453,433.4012410808548
1.5000000000000009,12.8770792957,0.386950461909,2.61592765992,0.13685655483,0.0444714023491,0.0,7.35641489699,0.992968419419,3.02295835938,0.0410749557483,-0.0834693782543,0.0,437.48086343198764,433.4907596681836,436.6965748898019,435.49633970665275
1.560000000000001,13.3153123861,0.449308229014,2.79981553202,0.141310260971,0.0402281501071,0.0,7.25214127801,1.08600238139,3.10632888137,0.0553713355388,-0.0750142890876,0.0,442.7151128178218,443.4049864535632,441.2664208780738,442.44628012532473
1.620000000000001,13.7473279726,0.517634775961,2.99059799408,0.151673560681,0.0440328864332,0.0,7.14818625354,1.19263728962,3.25250329413,0.0250787728831,-0.107807739347,0.0,463.94920943464456,461.36139251436043,464.0352150713419,461.6522982384289
1.680000000000001,14.173307174,0.591890964042,3.18579053653,0.155717788505,0.037689893904,0.0,7.05202024237,1.28287490463,3.2537881529,0.0413766402487,-0.113070262479,0.0,417.7542209325202,417.28362798293875,416.698901018134,418.12162797356405
1.740000000000001,14.593617372,0.671938792075,3.38303982876,0.158667131277,0.0327697348397,0.0,6.9591019111,1.38560004384,3.32088829849,0.0477559733738,-0.129275317047,0.0,441.49239081388254,440.14049583199983,437.8199747799648,438.3515187574975
1.8000000000000012,15.0085071335,0.758286848501,3.58480835982,0.162571594693,0.025129082271,0.0,6.87164755087,1.49296385446,3.40432417554,0.0577865902688,-0.134393578186,0.0,445.15690440068795,444.72214087168703,445.3825966562077,446.20391151883786
1.8600000000000012,15.4183867517,0.851059239416,3.79086023635,0.173872816141,0.0172036968966,0.0,6.79208520763,1.60042990164,3.46356872655,0.0872704427032,-0.131348327327,0.0,438.8947399360095,439.1308055114573,437.012207715978,439.4666049659923
1.9200000000000013,15.8236542812,0.951059936748,4.00359913985,0.184700410965,0.00967468366827,0.0,6.71795922353,1.73401536647,3.6268185286,0.060139184843,-0.139157415745,0.0,472.5037571321097,471.88592931542087,473.1183739644966,471.0292996045221
1.9800000000000013,16.2247212823,1.05893721337,4.22412863194,0.19373883737,0.00153506287645,0.0,6.65205369966,1.86270760047,3.72345803875,0.0333840575136,-0.13519876432,0.0,452.6748472503798,452.97609625933825,455.4020125226744,453.2584113786849
2.0400000000000014,16.6220410965,1.1744540219,4.44899963394,0.209219355504,6.28002550962,0.0,6.59257838975,1.98917831748,3.77159011897,0.072417336493,-0.156684915762,0.0,440.2082622682301,438.4073339969297,438.4679423781568,441.7004956131636
2.1000000000000014,17.0159442197,1.29785909556,4.67688906593,0.215501271371,6.27111747387,0.0,6.53862107344,2.12479599669,3.82415419092,0.0559242541068,-0.16567119684,0.0,443.1509202316211,442.38722392300076,442.9465537770857,441.5913987190574
2.1600000000000015,17.4068340269,1.42978326048,4.90919581885,0.218880443918,6.26672161137,0.0,6.49169082715,2.27283981786,3.91878810747,0.0567944015598,-0.141050336967,0.0,455.85400747445846,457.79462063705137,457.22611595051063,457.29749195227237
2.2200000000000015,17.7950356461,1.57086312893,5.14812735446,0.222470743748,6.26614198931,0.0,6.44857426782,2.43000633622,4.04488743788,0.0507611761834,-0.111470533506,0.0,466.9894610352875,469.2764522627818,468.187240082356,467.71939981765354
2.2800000000000016,18.1806345883,1.72050632883,5.39040551622,0.232375083819,6.25949121049,0.0,6.40549046145,2.55886435576,4.03062310649,0.0208471825751,-0.110234840537,0.0,424.7244163229809,424.8188506917164,425.80427924592146,423.23815740969667
2.3400000000000016,18.5638698617,1.87867642408,5.63438414523,0.247497128451,6.25286512405,0.0,6.36984269696,2.71471241941,4.10101898691,0.0604635061929,-0.111388724808,0.0,453.46410057189195,453.3608280054833,451.8922926194749,455.07547376915215
2.4000000000000017,18.9451337459,2.0464454945,5.88248330693,0.253214328054,6.2466265766,0.0,6.33972555554,2.87793271623,4.16821674292,0.0433834098801,-0.1051857281,0.0,454.8061392591285,455.2925125062254,454.4277589045633,453.05834777032044
2.4600000000000017,19.3246378396,2.22338581958,6.13184273821,0.258023143161,6.24155737379,0.0,6.31098631757,3.02033143116,4.14348844247,0.0584968699069,-0.0941195788036,0.0,425.71326524500387,426.64985108392796,424.6268732127799,425.92318317207844
2.520000000000002,19.7025495079,2.40902850838,6.38004479513,0.263914038927,6.23590007918,0.0,6.28668687431,3.16808481733,4.12953145309,0.0742426054514,-0.0948436754367,0.0,429.8061530217515,429.7368853124711,429.66167593150783,430.99786411255076
2.580000000000002,20.0793255926,2.60491570627,6.63218023172,0.268629414851,6.23929217179,0.0,6.27206851053,3.36168631154,4.27409897119,0.0787639847557,-0.129080192816,0.0,482.40079582127987,479.799198163527,481.2315938512158,481.57779434670084
2.640000000000002,20.4550108233,2.81161120645,6.88973510374,0.273582269231,6.24139076533,0.0,6.25055031252,3.52842970172,4.31062539619,0.0722078672019,-0.164670797487,0.0,450.24595007644916,447.3383706546038,450.25478076185556,449.72854071216614
2.700000000000002,20.8293287447,3.02779894668,7.14739739209,0.278126388152,6.23149875699,0.0,6.22772714282,3.6779931884,4.2777226199,0.0761880235865,-0.165694717512,0.0,427.2513179361447,427.1368007651477,427.68640613617157,428.02976422838725
2.760000000000002,21.202367781,3.25259221413,7.40159010596,0.283601990234,6.23233746796,0.0,6.20691554975,3.81545938564,4.19542856043,0.0645014204053,-0.130908409196,0.0,409.9167804239112,412.97253621251014,411.25354457850057,410.2214168484578
2.820000000000002,21.5742685263,3.48628827927,7.65279667293,0.29441005986,6.22908679547,0.0,6.19010730843,3.97515444195,4.17756026092,0.0344220676208,-0.155644441779,0.0,434.23718328414736,432.138186475129,435.0115090513867,432.4870956560903
2.880000000000002,21.9452049808,3.72949683656,7.90215492171,0.303114281233,6.22297265012,0.0,6.1750374412,4.13227586509,4.13395068082,0.061472638594,-0.176553006543,0.0,426.9449879145701,425.13046936830835,424.7014812318505,427.0169487385872
2.940000000000002,22.3155865768,3.98323215582,8.1520416391,0.307234628427,6.21289131559,0.0,6.17211955494,4.32553306975,4.1946690639,0.0675715468525,-0.185682911801,0.0,461.7025159889349,460.95162294432356,461.4990124549384,461.9830066847326
3.000000000000002,22.6859602614,4.24831656842,8.40462797698,0.311385605883,6.20257965125,0.0,6.1747354108,4.51058922417,4.22405460503,0.0699826639355,-0.196932078961,0.0,454.33065222343527,453.39353457494514,453.03154577280816,453.2288351316135
3.0600000000000023,23.0564967364,4.52376569521,8.65653805137,0.315700038504,6.19642570944,0.0,6.17707473892,4.67113864787,4.17264587038,0.0726934675234,-0.172039676248,0.0,426.83166728137417,428.9151709679432,428.3649631313631,428.5995209948345
3.1200000000000023,23.4276403669,4.81006019542,8.90894091583,0.320790735813,6.18646359298,0.0,6.19541351104,4.87198767004,4.23966290396,0.0809233722895,-0.179924738036,0.0,468.6449309335729,468.00385256022616,467.5918932306608,468.236868006295
3.1800000000000024,23.8001664158,5.10863537102,9.16584187024,0.3256576482,6.17651263059,0.0,6.22314081346,5.0804296809,4.3224455069,0.081402874338,-0.191264284088,0.0,475.62153371634423,474.721760634838,475.7871150717752,475.82866480056003
3.2400000000000024,24.1743615323,5.41910165177,9.42569130006,0.330761032207,6.16660582481,0.0,6.25098280768,5.26843175808,4.33827119268,0.0749348850753,-0.178691331629,0.0,456.69877089641363,457.6678340212551,456.69401131953623,456.18255955457056
3.3000000000000025,24.5503886545,5.74076764785,9.68609254401,0.335273818222,6.1567204903,0.0,6.28416938178,5.45368809733,4.34091626455,0.07187856907,-0.169803894875,0.0,453.9509130867725,454.63469468123304,454.83520296139557,454.5944306781201
3.3600000000000025,24.9288279417,6.07415599645,9.9482215254,0.343307285168,6.14655264833,0.0,6.33142166806,5.65942811717,4.39528756521,0.049513802601,-0.169032789262,0.0,472.7112832080043,472.74505813816256,474.6318988146295,472.9147600657077
3.4200000000000026,25.3103900744,6.42013474939,10.2139999407,0.346268167977,6.13647391185,0.0,6.38824729797,5.87279522083,4.46271468847,0.0488107357937,-0.167228850417,0.0,480.7818560706248,480.8937469323854,479.5810346529497,479.5289301484006
3.4800000000000026,25.6951311847,6.77791093497,10.4809909723,0.351716436514,6.1283990159,0.0,6.43711490405,6.05304472492,4.4362334678,0.0650401592483,-0.153051294475,0.0,452.52481183454665,453.64035436435734,451.39447406108076,452.70453494619767
3.5400000000000027,26.082121239,7.14472745073,10.7414252326,0.357465813292,6.12167037168,0.0,6.46305919135,6.1744343227,4.24526352168,0.0489040442503,-0.137048381003,0.0,394.7708955611345,396.2218834387717,396.2328655163262,394.74915174065535
3.6000000000000028,26.4715357201,7.5205108409,10.9948632652,0.360388250526,6.11474678062,0.0,6.51791938331,6.35145877317,4.20218257786,0.0475488597731,-0.150793617268,0.0,449.1322361147481,447.99722783005734,447.27476071695077,447.16577031336556
3.660000000000003,26.8647970798,7.90780816265,11.2481015566,0.363563375957,6.10877270376,0.0,6.59120041336,6.55808196178,4.23807876116,0.052681352305,-0.132752253642,0.0,474.49453636393156,475.85980461401846,474.7976718099321,475.19271332064994
3.720000000000003,27.2630053825,8.30836642753,11.5057369365,0.367894329163,6.10098915501,0.0,6.68297358286,6.79339159365,4.34805390981,0.0633910876141,-0.129133108459,0.0,499.96329230300495,500.21319955760316,500.6129447768564,501.39358209074953
3.780000000000003,27.6664538161,8.72224993411,11.7677902028,0.374340932199,6.09581425366,0.0,6.76553694913,7.00260475251,4.38579348682,0.0800405347659,-0.147946833005,0.0,481.88512869800047,480.44501449591576,481.34100145109255,482.6029002702845
3.840000000000003,28.0749346146,9.14874707925,12.0320518441,0.381816373606,6.09429714402,0.0,6.85035689705,7.21397000977,4.42172044504,0.0967899989378,-0.119405422086,0.0,481.99102102521954,484.12775509576085,483.6629780971844,484.9285535850131
3.900000000000003,28.4873521678,9.58575512352,12.2928421432,0.387808193309,6.09399632755,0.0,6.89683442598,7.35320691346,4.27159744208,0.100444459997,-0.149330171889,0.0,424.14641734602145,421.55125581601527,422.58908656080797,422.91286441530724
3.960000000000003,28.9031408514,10.0323268358,12.5475173382,0.393869565932,6.09372421996,0.0,6.96264150586,7.5325562575,4.21713685861,0.0968761056973,-0.118220628537,0.0,455.23281131185996,457.69876947685196,455.52361094309936,455.24629754016894
4.020000000000002,29.3222604496,10.4884785401,12.7959896611,0.399808099659,6.08944622495,0.0,7.00826770522,7.67264532858,4.06539094692,0.0916064056049,-0.137840751518,0.0,423.2625099208578,421.5548754621514,423.0309374451952,422.58496368809625
4.080000000000001,29.745150119,10.9549959714,13.0398550562,0.413687334872,6.08147795854,0.0,7.08853343379,7.87835869829,4.06165511969,0.0586666105687,-0.132901322528,0.0,474.4193414148969,474.78271753772754,475.59547176712863,473.0699294578807
4.14,30.1732439798,11.4345201501,13.2844511084,0.430241944296,6.07415060545,0.0,7.18162135995,8.10628049827,4.0892644958,0.0970337716925,-0.125211214221,0.0,488.67870345772076,489.23790358715615,487.0173434610665,489.88302123606496
4.199999999999998,30.6064269678,11.9266846799,13.5278528334,0.437344301076,6.06666909951,0.0,7.25824380002,8.29905498516,4.02320667601,0.0833800372261,-0.128688438859,0.0,462.9272794568025,462.6396319904507,461.9204084110633,460.84893593747717
4.259999999999997,31.0439710743,12.42981698,13.7659123838,0.443378738234,6.06820795929,0.0,7.32627699172,8.47208656258,3.91204661218,0.0709886000895,-0.0965326283108,0.0,446.70319632357723,449.306263275522,448.5008265086162,447.4978923872892
4.319999999999996,31.4851158394,12.9424744207,13.9954811377,0.448228168044,6.06332613125,0.0,7.37886014007,8.61648013321,3.74044802425,0.078288427936,-0.0872138605259,0.0,425.4579425068488,426.2475700042497,426.1316859056354,426.75992253245647
4.379999999999995,31.9297933737,13.464411889,14.2160761626,0.453451029691,6.05893977468,0.0,7.44392293337,8.78131480361,3.61257117,0.0851196097348,-0.0985642294219,0.0,442.54285332735213,441.60022573158017,441.3058325456389,441.87482496206997
4.439999999999993,32.3785717346,13.9965683335,14.4296759389,0.460701861418,6.06128792265,0.0,7.51491331977,8.95733202033,3.50728973399,0.100002572786,-0.13127495353,0.0,451.2876026644423,448.6280023718371,449.8546993866793,451.0653459405421
4.499999999999992,32.8310246538,14.5382897286,14.6348868172,0.467619592735,6.06103664563,0.0,7.56680855202,9.10022799892,3.33332710621,0.0882402069702,-0.102202528804,0.0,423.45127139259796,425.93170390946307,426.6080606684586,425.61044370443466
4.559999999999991,33.287033605,15.0894863097,14.8314370669,0.473184784213,6.05489953305,0.0,7.63381683018,9.27274833865,3.21795169683,0.0928650035782,-0.104323120666,0.0,446.2962014222254,446.113866731759,446.9206991264982,447.30430745660124
4.6199999999999894,33.7468992096,15.650552447,15.0200976998,0.485319059234,6.04876325677,0.0,7.69533425645,9.42966694572,3.07009761332,0.119752181086,-0.101497011174,0.0,436.2400542141851,436.46655978644947,434.6356527770796,436.8933734686563
4.679999999999988,34.2106249034,16.2212869898,15.2001669693,0.494844036141,6.04267391098,0.0,7.76247239243,9.59481499439,2.93165400477,0.135350867401,-0.103921821817,0.0,441.33155088177165,441.12212640000024,440.2909662946914,441.5944368227753
4.739999999999987,34.6796329635,16.8043311792,15.3762562171,0.503051131518,6.04649139605,0.0,7.87018297911,9.83975505077,2.93684437318,0.137580332584,-0.139875644198,0.0,494.0160939812385,491.3462635956121,492.80381353313373,492.98375454444516
4.799999999999986,35.1548974762,17.4019697913,15.552329551,0.511294275657,6.05106747215,0.0,7.97104667434,10.0812957377,2.93117315301,0.136176816284,-0.101609081428,0.0,490.98659707762016,493.8053678426164,491.1735477519248,491.084850606755
4.859999999999984,35.6353696232,18.0126334432,15.7253114113,0.521068021477,6.04619001937,0.0,8.04480196755,10.2740066031,2.8339042499,0.121054093663,-0.114964290946,0.0,462.32551449906924,461.2622342989302,464.35141167626307,463.1781336245478
4.919999999999983,36.1197385279,18.6337482478,15.890203231,0.561151074109,6.03928706551,0.0,8.10089300352,10.4312967541,2.659491141,0.182621104261,-0.115253870752,0.0,438.06039016440826,438.0242714144845,436.7138941102372,441.840733136203
4.979999999999982,36.608555726,19.2668076497,16.0476925028,0.572608256282,6.03236473191,0.0,8.1931882721,10.6702057429,2.58842159429,0.173582001916,-0.117222491098,0.0,482.8532839514797,482.6938455170775,483.61013918738274,482.95688290477824
5.0399999999999805,37.101863154,19.9118171565,16.1970520552,0.583178925075,6.02568771221,0.0,8.25070248385,10.8300360864,2.38981353151,0.176867770772,-0.125071685511,0.0,439.67310125238714,439.0088853379671,438.6867641483802,438.9894177913689
